date,daily_kwh,interpolated_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2021-02-27,107.8200,107.8200,11.0,9.0,10.0,70.375,2.0,2.0,9.75,1014.0,38.875,10.0,78.625,9.875,8.625,12.5,8.625,2,27,5,1,1,0
2021-02-28,104.6900,104.6900,11.0,9.0,10.0,81.25,1.0,2.0,9.25,1013.875,108.875,6.625,92.0,9.875,8.5,16.75,8.5,2,28,6,1,1,0
2021-03-01,105.5500,105.5500,17.0,8.0,12.0,61.0,12.0,3.0,9.0,1024.75,210.5,7.75,61.625,11.75,10.875,14.875,10.875,3,1,0,2,0,0
2021-03-02,95.8500,95.8500,16.0,8.0,12.0,49.0,11.0,4.0,6.75,1022.875,127.5,10.0,34.125,11.875,11.375,11.625,11.375,3,2,1,2,0,0
2021-03-03,93.2800,93.2800,16.0,8.0,12.0,61.125,11.0,3.0,4.375,1021.125,181.625,10.0,60.625,12.125,12.125,9.375,12.125,3,3,2,2,0,0
2021-03-04,96.4400,96.4400,15.0,10.0,12.0,60.0,12.0,4.0,6.375,1016.625,186.25,10.0,59.625,12.25,12.0,8.5,12.0,3,4,3,2,0,0
2021-03-05,99.7500,99.7500,20.0,9.0,14.0,57.0,12.0,4.0,5.75,1015.25,199.75,10.0,34.875,13.875,13.875,11.5,13.875,3,5,4,2,0,0
2021-03-06,102.0900,102.0900,19.0,12.0,15.0,59.5,10.0,3.0,7.375,1020.75,238.75,8.375,67.25,14.75,14.625,13.0,14.625,3,6,5,2,1,0
2021-03-07,109.8800,109.8800,16.0,11.0,13.0,74.5,6.0,3.0,8.375,1020.375,36.875,9.125,76.875,13.125,12.75,12.375,12.75,3,7,6,2,1,0
2021-03-08,109.7800,109.7800,16.0,11.0,14.0,72.625,6.0,3.0,6.0,1019.125,120.875,10.0,76.625,13.0,12.75,11.375,12.75,3,8,0,2,0,0
2021-03-09,102.9400,102.9400,14.0,12.0,13.0,77.0,1.0,3.0,5.75,1020.125,131.875,9.0,88.625,12.25,12.375,7.75,12.375,3,9,1,2,0,0
2021-03-10,102.8100,102.8100,17.0,12.0,14.0,66.25,4.0,3.0,5.125,1018.5,175.75,10.0,87.375,13.625,13.375,11.375,13.375,3,10,2,2,0,0
2021-03-11,102.9900,102.9900,20.0,12.0,15.0,67.875,7.0,5.0,3.875,1019.875,202.625,10.0,69.875,14.625,14.75,8.25,14.75,3,11,3,2,0,0
2021-03-12,126.0700,126.0700,20.0,13.0,17.0,60.25,12.0,5.0,5.375,1019.25,148.75,10.0,55.75,15.875,16.0,10.5,16.0,3,12,4,2,0,0
2021-03-13,125.7800,125.7800,24.0,13.0,18.0,56.25,12.0,5.0,5.875,1018.5,198.375,10.0,15.125,17.5,17.0,11.0,17.25,3,13,5,2,1,0
2021-03-14,104.5000,104.5000,21.0,15.0,18.0,62.125,8.0,5.0,9.0,1010.25,60.75,10.0,61.125,17.375,17.375,16.375,17.375,3,14,6,2,1,0
2021-03-15,103.0000,103.0000,25.0,14.0,19.0,60.375,12.0,4.0,4.5,1010.0,144.875,10.0,22.5,19.125,19.0,9.5,19.25,3,15,0,2,0,0
2021-03-16,103.5300,103.5300,26.0,16.0,21.0,51.625,10.0,6.0,4.75,1008.75,112.375,10.0,33.25,21.0,20.5,9.75,20.625,3,16,1,2,0,0
2021-03-17,105.8500,105.8500,22.0,17.0,19.0,74.875,3.0,4.0,11.125,1006.875,40.5,10.0,75.25,19.5,19.125,18.375,19.5,3,17,2,2,0,0
2021-03-18,116.1500,116.1500,23.0,17.0,19.0,73.375,12.0,4.0,9.75,1007.375,59.375,9.0,70.375,19.625,19.125,20.125,19.375,3,18,3,2,0,0
2021-03-19,129.8100,129.8100,18.0,14.0,17.0,64.875,1.0,4.0,12.5,1009.875,49.375,10.0,84.375,16.0,16.0,22.75,16.0,3,19,4,2,0,0
2021-03-20,146.9400,146.9400,15.0,10.0,13.0,56.25,12.0,3.0,9.0,1020.25,206.75,9.75,71.75,13.0,12.625,16.75,12.625,3,20,5,2,1,0
2021-03-21,117.0000,117.0000,15.0,9.0,12.0,54.875,12.0,3.0,9.375,1028.75,219.0,9.875,53.375,11.125,9.875,17.5,9.875,3,21,6,2,1,0
2021-03-22,113.5600,113.5600,17.0,7.0,12.0,58.125,12.0,4.0,7.375,1029.0,165.375,10.0,23.375,11.0,10.125,11.375,10.125,3,22,0,2,0,0
2021-03-23,101.5600,101.5600,19.0,9.0,14.0,54.375,12.0,4.0,5.75,1021.0,166.875,10.0,12.625,12.75,12.875,10.0,12.875,3,23,1,2,0,0
2021-03-24,107.2900,107.2900,19.0,10.0,14.0,55.5,12.0,4.0,7.625,1014.75,55.0,10.0,33.625,13.625,13.375,12.125,13.375,3,24,2,2,0,0
2021-03-25,109.7500,109.7500,20.0,14.0,16.0,53.25,10.0,4.0,7.0,1012.625,154.75,10.0,69.25,15.375,15.375,10.0,15.375,3,25,3,2,0,0
2021-03-26,130.4700,130.4700,19.0,14.0,16.0,67.5,5.0,4.0,6.25,1012.375,122.0,10.0,77.875,15.75,15.625,12.875,15.625,3,26,4,2,0,0
2021-03-27,131.9000,131.9000,25.0,14.0,19.0,48.0,13.0,4.0,7.375,1011.75,187.125,10.0,19.875,18.375,18.25,14.0,18.375,3,27,5,2,1,0
2021-03-28,110.2899,110.2899,26.0,15.0,20.0,44.0,13.0,6.0,6.375,1007.75,154.625,10.0,7.375,19.5,19.875,9.75,19.75,3,28,6,2,1,0
2021-03-29,107.9000,107.9000,28.0,15.0,22.0,44.25,13.0,6.0,5.5,1000.625,80.625,10.0,9.625,21.375,21.25,15.0,21.375,3,29,0,2,0,0
2021-03-30,120.9100,120.9100,27.0,17.0,21.0,51.25,7.0,6.0,9.0,998.75,50.75,10.0,60.125,22.5,21.625,18.0,21.75,3,30,1,2,0,0
2021-03-31,102.8100,102.8100,20.0,17.0,19.0,71.75,11.0,4.0,12.125,1000.375,31.25,10.0,68.625,18.625,18.625,21.75,18.625,3,31,2,2,0,0
2021-04-01,124.9100,124.9100,17.0,12.0,14.0,85.0,1.0,3.0,7.875,1007.75,188.5,8.5,84.125,14.75,14.5,11.875,14.5,4,1,3,2,0,0
2021-04-02,121.6200,121.6200,15.0,11.0,13.0,90.625,1.0,3.0,4.625,1013.875,190.75,7.75,92.875,13.25,13.625,10.375,13.625,4,2,4,2,0,0
2021-04-03,117.2200,117.2200,17.0,12.0,14.0,78.875,6.0,4.0,5.75,1017.875,204.875,10.0,76.125,14.125,14.375,11.625,14.375,4,3,5,2,1,0
2021-04-04,113.4700,113.4700,15.0,12.0,13.0,76.5,7.0,3.0,7.75,1019.25,24.5,9.125,78.75,13.25,12.625,14.375,12.625,4,4,6,2,1,1
2021-04-05,131.2500,131.2500,17.0,12.0,14.0,76.375,1.0,3.0,8.875,1017.875,68.75,10.0,88.375,14.125,13.625,13.75,13.625,4,5,0,2,0,1
2021-04-06,133.3800,133.3800,15.0,12.0,14.0,85.5,3.0,3.0,5.75,1018.0,126.5,8.75,88.75,14.0,14.375,12.5,14.375,4,6,1,2,0,0
2021-04-07,139.3000,139.3000,20.0,13.0,16.0,73.0,10.0,4.0,8.25,1017.875,187.125,9.75,70.5,16.5,16.25,13.125,16.25,4,7,2,2,0,0
2021-04-08,104.7599,104.7599,22.0,14.0,17.0,68.875,7.0,4.0,4.0,1017.0,141.0,9.625,77.0,17.125,17.25,11.0,17.25,4,8,3,2,0,0
2021-04-09,139.3400,139.3400,16.0,13.0,14.0,87.0,1.0,3.0,8.625,1016.25,59.625,7.875,98.625,14.5,14.125,14.25,14.125,4,9,4,2,0,0
2021-04-10,147.1200,147.1200,15.0,13.0,14.0,93.0,1.0,3.0,4.75,1017.75,67.25,6.625,100.0,13.75,13.625,11.125,13.625,4,10,5,2,1,0
2021-04-11,165.7500,165.7500,17.0,13.0,14.0,86.875,1.0,3.0,5.875,1017.875,74.125,8.0,99.5,14.5,14.25,11.125,14.25,4,11,6,2,1,0
2021-04-12,158.6000,158.6000,22.0,13.0,17.0,70.25,13.0,4.0,5.375,1017.5,166.125,10.0,52.0,17.375,17.25,9.625,17.25,4,12,0,2,0,0
2021-04-13,148.7500,148.7500,21.0,15.0,18.0,70.75,13.0,4.0,4.75,1016.75,153.75,9.5,67.0,17.625,17.625,11.0,17.625,4,13,1,2,0,0
2021-04-14,162.7500,162.7500,17.0,13.0,15.0,81.875,7.0,4.0,8.25,1017.25,61.75,9.0,74.75,15.75,15.5,15.625,15.5,4,14,2,2,0,0
2021-04-15,149.5300,149.5300,16.0,12.0,14.0,78.625,13.0,4.0,7.5,1017.5,161.25,10.0,49.75,14.25,14.0,15.75,14.0,4,15,3,2,0,0
2021-04-16,107.0000,107.0000,19.0,13.0,15.0,79.875,6.0,4.0,6.875,1019.5,176.375,9.25,70.5,16.25,16.125,11.875,16.125,4,16,4,2,0,0
2021-04-17,0.0000,0.0000,19.0,15.0,17.0,69.5,9.0,5.0,4.75,1020.125,149.25,10.0,58.125,16.75,16.75,8.25,16.75,4,17,5,2,1,0
2021-04-18,0.0000,0.0000,17.0,14.0,15.0,85.375,1.0,4.0,7.25,1017.625,58.125,7.0,93.875,15.5,15.625,10.125,15.625,4,18,6,2,1,0
2021-04-19,0.0000,0.0000,16.0,14.0,15.0,91.0,1.0,4.0,4.375,1012.75,84.375,10.0,91.5,15.5,15.5,9.25,15.5,4,19,0,2,0,0
2021-04-20,0.0000,0.0000,21.0,14.0,16.0,83.625,3.0,4.0,5.5,1009.875,144.0,7.25,87.25,16.625,16.625,9.25,16.625,4,20,1,2,0,0
2021-04-21,0.0000,0.0000,22.0,15.0,18.0,76.0,13.0,5.0,5.625,1011.0,125.375,9.875,54.125,18.75,18.0,12.625,18.375,4,21,2,2,0,0
2021-04-22,0.0000,0.0000,24.0,16.0,20.0,72.5,11.0,5.0,4.125,1008.25,156.875,10.0,62.625,20.25,19.375,7.5,19.875,4,22,3,2,0,0
2021-04-23,0.0000,0.0000,26.0,18.0,22.0,68.0,12.0,6.0,8.125,1003.875,125.25,10.0,57.0,21.75,21.25,14.125,21.75,4,23,4,2,0,0
2021-04-24,0.0000,0.0000,22.0,18.0,20.0,72.125,1.0,4.0,10.625,1009.75,70.25,9.625,88.0,20.875,20.375,21.75,20.875,4,24,5,2,1,0
2021-04-25,0.0000,0.0000,20.0,15.0,17.0,69.125,5.0,4.0,9.875,1016.25,142.0,9.25,79.875,17.625,17.625,20.0,17.625,4,25,6,2,1,0
2021-04-26,0.0000,0.0000,24.0,14.0,19.0,65.875,13.0,4.0,8.875,1016.25,167.125,9.0,50.25,19.375,18.75,14.125,19.375,4,26,0,2,0,0
2021-04-27,99.7200,99.7200,25.0,16.0,20.0,65.25,10.0,5.0,9.375,1015.75,150.875,10.0,64.625,21.0,20.375,14.625,21.0,4,27,1,2,0,0
2021-04-28,414.2500,414.2500,23.0,16.0,19.0,72.125,13.0,4.0,10.0,1020.5,151.375,8.375,52.5,19.5,19.0,17.625,19.5,4,28,2,2,0,0
2021-04-29,391.1900,391.1900,28.0,14.0,21.0,60.0,13.0,6.0,6.5,1015.25,196.125,10.0,5.375,20.625,20.0,13.0,20.375,4,29,3,2,0,0
2021-04-30,1607.3800,1607.3800,29.0,17.0,24.0,52.5,13.0,6.0,5.25,1010.25,58.625,10.0,14.0,23.625,23.25,12.625,23.625,4,30,4,2,0,0
2021-05-01,1808.9100,1808.9100,32.0,19.0,26.0,46.375,13.0,7.0,5.25,1008.375,223.0,10.0,28.875,25.625,25.5,10.0,25.625,5,1,5,2,1,1
2021-05-02,2135.9200,2135.9200,29.0,21.0,25.0,63.125,1.0,5.0,8.25,1004.875,70.625,8.375,78.0,25.875,24.375,16.0,25.5,5,2,6,2,1,0
2021-05-03,2537.0700,2537.0700,29.0,21.0,24.0,66.0,13.0,5.0,9.125,1006.0,172.75,9.25,57.125,26.125,24.0,17.625,25.375,5,3,0,2,0,1
2021-05-04,2290.1800,2290.1800,23.0,18.0,20.0,62.625,13.0,4.0,9.75,1013.875,206.25,9.875,58.75,21.625,20.625,18.625,20.875,5,4,1,2,0,1
2021-05-05,1626.6300,1626.6300,20.0,15.0,17.0,64.25,13.0,4.0,8.5,1018.5,178.5,9.375,63.375,17.875,17.875,15.5,17.875,5,5,2,2,0,1
2021-05-06,1822.1499,1822.1499,23.0,15.0,19.0,67.625,11.0,4.0,7.5,1016.875,168.625,10.0,57.75,19.25,18.75,9.75,19.25,5,6,3,2,0,0
2021-05-07,1206.6600,1206.6600,28.0,17.0,22.0,62.5,13.0,6.0,8.25,1014.125,172.5,10.0,36.0,22.0,21.375,13.375,22.0,5,7,4,2,0,0
2021-05-08,1555.0000,1555.0000,29.0,18.0,23.0,56.875,13.0,6.0,7.375,1010.75,176.25,10.0,12.875,23.75,23.5,12.625,23.75,5,8,5,2,1,0
2021-05-09,1851.0000,1851.0000,31.0,20.0,25.0,50.375,13.0,6.0,6.125,1004.5,176.125,10.0,10.375,24.75,24.375,9.125,24.375,5,9,6,2,1,0
2021-05-10,2697.2500,2697.2500,28.0,22.0,25.0,53.25,11.0,5.0,8.875,1001.0,93.5,10.0,73.625,25.625,24.125,16.125,25.0,5,10,0,2,0,0
2021-05-11,2044.6200,2044.6200,26.0,19.0,23.0,61.5,10.0,6.0,7.375,1005.375,218.25,9.375,58.125,24.0,22.625,13.875,23.25,5,11,1,2,0,0
2021-05-12,2335.6700,2335.6700,27.0,20.0,23.0,58.625,8.0,6.0,6.25,1005.0,181.0,10.0,49.625,24.0,22.375,10.5,22.875,5,12,2,2,0,0
2021-05-13,2423.9600,2423.9600,27.0,21.0,24.0,57.625,12.0,6.0,5.25,1001.625,172.0,10.0,49.625,25.25,23.375,8.375,23.75,5,13,3,2,0,0
2021-05-14,2146.7400,2146.7400,27.0,21.0,23.0,72.375,5.0,6.0,4.875,998.625,70.125,10.0,71.0,24.625,23.25,13.5,23.875,5,14,4,2,0,0
2021-05-15,2448.1400,2448.1400,22.0,18.0,21.0,77.0,1.0,5.0,6.625,1002.75,159.75,6.75,89.25,22.375,21.25,14.5,21.75,5,15,5,2,1,0
2021-05-16,1528.9299,1528.9299,25.0,17.0,20.0,67.5,13.0,5.0,6.5,1011.0,194.25,10.0,41.375,21.25,20.25,12.75,20.5,5,16,6,2,1,0
2021-05-17,1930.0400,1930.0400,25.0,19.0,22.0,54.5,13.0,5.0,9.5,1012.625,189.875,10.0,31.75,22.875,21.75,16.25,22.125,5,17,0,2,0,0
2021-05-18,1344.1500,1344.1500,25.0,17.0,21.0,61.125,8.0,5.0,7.25,1010.25,174.5,9.5,58.125,22.0,21.25,11.625,21.625,5,18,1,2,0,0
2021-05-19,1963.9400,1963.9400,24.0,18.0,21.0,67.875,11.0,5.0,9.0,1008.375,225.25,10.0,51.0,22.25,21.375,12.75,21.875,5,19,2,2,0,0
2021-05-20,1729.6800,1729.6800,27.0,20.0,23.0,58.625,12.0,6.0,9.0,1006.5,196.75,10.0,46.0,23.625,22.875,12.125,23.25,5,20,3,2,0,0
2021-05-21,1774.9900,1774.9900,26.0,20.0,23.0,63.5,11.0,6.0,5.375,1005.5,192.375,10.0,58.875,23.375,22.125,11.125,23.0,5,21,4,2,0,0
2021-05-22,1219.4499,1219.4499,24.0,20.0,22.0,68.125,12.0,5.0,3.75,1006.125,160.375,10.0,66.0,22.5,21.5,12.0,22.125,5,22,5,2,1,0
2021-05-23,1590.9400,1590.9400,21.0,19.0,20.0,69.5,1.0,5.0,4.875,1013.0,228.625,10.0,81.125,21.375,20.25,12.375,20.25,5,23,6,2,1,0
2021-05-24,899.5300,899.5300,26.0,17.0,21.0,54.5,13.0,5.0,7.75,1016.0,183.125,10.0,37.75,21.625,21.0,12.125,21.25,5,24,0,2,0,0
2021-05-25,1732.4500,1732.4500,21.0,18.0,19.0,68.25,7.0,5.0,5.75,1012.375,106.125,10.0,68.0,19.75,19.375,11.375,19.375,5,25,1,2,0,0
2021-05-26,668.7100,668.7100,24.0,17.0,20.0,69.25,11.0,5.0,8.5,1011.5,192.375,10.0,63.875,20.5,19.875,13.75,20.25,5,26,2,2,0,0
2021-05-27,350.9700,350.9700,29.0,19.0,24.0,63.0,13.0,6.0,6.875,1010.5,158.875,10.0,48.0,23.875,23.25,13.0,23.5,5,27,3,2,0,0
2021-05-28,1921.8100,1921.8100,29.0,20.0,24.0,56.625,12.0,6.0,6.375,1008.5,175.75,10.0,28.0,25.375,24.125,11.25,24.625,5,28,4,2,0,0
2021-05-29,1848.4500,1848.4500,26.0,21.0,23.0,63.0,13.0,6.0,7.625,1007.625,179.375,10.0,55.0,24.875,23.25,14.25,24.5,5,29,5,2,1,0
2021-05-30,2117.3300,2117.3300,30.0,20.0,25.0,62.25,14.0,6.0,5.75,1005.375,177.375,10.0,51.5,25.375,24.25,10.75,25.125,5,30,6,2,1,0
2021-05-31,2434.7300,2434.7300,33.0,23.0,27.0,51.375,12.0,6.0,6.375,1002.375,155.5,10.0,31.5,28.125,26.875,10.5,27.75,5,31,0,2,0,0
2021-06-01,2594.6200,2594.6200,30.0,23.0,26.0,54.875,13.0,7.0,10.0,1005.0,172.375,9.75,42.125,26.875,25.625,16.875,26.875,6,1,1,3,0,0
2021-06-02,2068.9000,2068.9000,31.0,23.0,27.0,48.5,11.0,7.0,5.625,1003.375,179.125,10.0,62.625,27.5,26.625,12.375,27.5,6,2,2,3,0,0
2021-06-03,1657.8800,1657.8800,25.0,20.0,22.0,67.5,13.0,5.0,12.25,1012.25,257.875,9.0,63.0,24.375,22.5,23.5,23.375,6,3,3,3,0,0
2021-06-04,129.6500,129.6500,30.0,19.0,24.0,43.125,14.0,6.0,8.75,1010.375,192.875,10.0,24.125,24.0,23.875,13.5,24.0,6,4,4,3,0,0
2021-06-05,2584.9100,2584.9100,32.0,20.0,26.0,47.75,14.0,7.0,6.875,1006.5,213.5,10.0,20.0,25.75,25.375,12.0,25.375,6,5,5,3,1,0
2021-06-06,2824.6600,2824.6600,32.0,21.0,26.0,38.0,14.0,6.0,5.75,1003.75,119.875,10.0,47.125,25.125,25.25,10.75,25.125,6,6,6,3,1,0
2021-06-07,2618.4600,2618.4600,30.0,23.0,27.0,49.375,13.0,7.0,5.875,1006.125,254.25,10.0,15.75,26.5,25.75,12.0,26.5,6,7,0,3,0,0
2021-06-08,2072.4800,2072.4800,28.0,22.0,25.0,55.125,10.0,6.0,8.75,1008.0,189.25,10.0,41.375,25.5,23.75,14.875,25.5,6,8,1,3,0,0
2021-06-09,769.0000,769.0000,25.0,20.0,22.0,76.5,1.0,5.0,5.75,1008.875,150.5,6.875,80.125,22.875,22.125,8.875,22.875,6,9,2,3,0,0
2021-06-10,769.0000,769.0000,32.0,20.0,26.0,65.5,14.0,7.0,8.375,1006.5,181.0,10.0,31.0,25.875,25.0,13.625,25.875,6,10,3,3,0,0
2021-06-11,4205.7100,4205.7100,30.0,22.0,26.0,64.375,13.0,7.0,5.75,1005.875,190.0,9.875,47.125,26.625,25.625,10.25,26.375,6,11,4,3,0,0
2021-06-12,3595.4300,3595.4300,31.0,24.0,27.0,58.0,14.0,7.0,4.0,1004.375,182.625,9.75,47.25,28.5,27.0,7.625,28.5,6,12,5,3,1,0
2021-06-13,3438.1700,3438.1700,31.0,24.0,28.0,59.375,13.0,7.0,2.75,1001.75,101.25,10.0,46.625,29.125,27.625,8.125,29.125,6,13,6,3,1,0
2021-06-14,2869.9900,4070.8599,31.0,24.0,27.0,65.125,9.0,7.0,5.625,997.875,109.5,9.875,65.25,28.625,26.625,12.75,28.625,6,14,0,3,0,1
2021-06-15,3958.3500,3958.3500,29.0,24.0,26.0,72.125,8.0,6.0,9.625,996.5,34.75,9.875,70.5,28.125,25.875,15.875,28.125,6,15,1,3,0,0
2021-06-16,4545.3099,4545.3099,26.0,22.0,25.0,77.75,1.0,5.0,11.875,999.375,29.0,10.0,95.375,27.0,25.0,20.125,27.0,6,16,2,3,0,0
2021-06-17,3547.2100,3547.2100,23.0,21.0,22.0,89.5,1.0,5.0,4.625,1004.25,187.75,8.25,96.125,24.625,22.375,13.25,23.125,6,17,3,3,0,0
2021-06-18,2490.2200,2490.2200,22.0,20.0,21.0,80.5,1.0,5.0,5.375,1007.125,229.625,9.375,91.125,22.375,21.125,9.875,21.625,6,18,4,3,0,0
2021-06-19,2368.7600,2368.7600,25.0,19.0,22.0,75.5,14.0,5.0,4.125,1005.375,227.75,10.0,53.625,23.625,22.5,9.25,23.375,6,19,5,3,1,0
2021-06-20,2945.3500,2945.3500,27.0,20.0,23.0,76.625,14.0,5.0,4.25,1004.5,211.375,10.0,42.125,24.5,23.375,8.75,24.5,6,20,6,3,1,0
2021-06-21,3873.0499,3873.0499,27.0,21.0,24.0,81.625,13.0,6.0,4.25,1005.625,196.5,10.0,46.875,26.625,24.375,7.75,26.0,6,21,0,3,0,0
2021-06-22,3790.3400,3790.3400,33.0,23.0,27.0,57.875,14.0,6.0,5.0,1006.0,172.875,10.0,47.75,28.875,27.25,8.625,28.625,6,22,1,3,0,0
2021-06-23,4384.1600,4384.1600,33.0,23.0,28.0,60.75,13.0,7.0,4.75,1004.375,183.625,10.0,41.75,29.75,27.875,10.375,29.75,6,23,2,3,0,0
2021-06-24,3454.9100,3454.9100,27.0,23.0,25.0,78.625,11.0,7.0,4.375,1003.875,132.875,10.0,65.25,27.625,25.5,10.625,27.625,6,24,3,3,0,0
2021-06-25,4049.3700,4049.3700,27.0,21.0,23.0,82.375,13.0,5.0,8.625,1004.0,143.0,9.125,69.125,25.5,23.375,15.625,24.5,6,25,4,3,0,0
2021-06-26,3085.3800,3085.3800,30.0,23.0,26.0,74.625,6.0,7.0,3.75,1002.875,134.25,10.0,62.0,28.25,25.875,7.625,27.875,6,26,5,3,1,0
2021-06-27,4511.1500,4511.1500,31.0,23.0,27.0,73.625,14.0,7.0,3.0,1002.0,154.875,10.0,39.875,29.375,26.625,8.5,29.375,6,27,6,3,1,0
2021-06-28,3718.9400,3718.9400,32.0,25.0,28.0,73.625,11.0,7.0,4.75,1000.875,111.625,10.0,63.375,31.125,28.0,12.25,31.125,6,28,0,3,0,0
2021-06-29,5326.8099,5326.8099,34.0,26.0,29.0,64.25,11.0,6.0,5.375,1000.625,162.375,10.0,51.375,31.5,28.875,14.625,31.5,6,29,1,3,0,0
2021-06-30,5416.3200,5416.3200,32.0,24.0,28.0,65.625,7.0,7.0,5.375,1001.0,246.375,9.875,70.375,30.5,28.0,9.625,30.5,6,30,2,3,0,0
2021-07-01,4685.1900,4685.1900,31.0,23.0,27.0,71.0,10.0,7.0,5.25,1001.0,182.875,10.0,29.625,29.375,27.125,11.75,29.375,7,1,3,3,0,0
2021-07-02,4877.3800,4877.3800,29.0,23.0,26.0,76.375,9.0,7.0,6.375,1001.625,164.75,9.0,44.875,28.125,25.75,13.625,28.125,7,2,4,3,0,0
2021-07-03,4322.9900,4322.9900,32.0,22.0,27.0,62.0,14.0,7.0,8.5,1002.875,199.25,10.0,33.5,28.625,26.5,11.75,28.625,7,3,5,3,1,0
2021-07-04,4569.7500,4569.7500,33.0,23.0,28.0,65.5,14.0,7.0,6.5,1003.125,188.75,10.0,31.875,30.0,28.0,11.125,30.0,7,4,6,3,1,0
2021-07-05,4568.5300,4568.5300,32.0,24.0,28.0,73.5,12.0,6.0,5.625,1003.0,159.875,9.5,58.125,29.625,26.5,10.625,29.625,7,5,0,3,0,0
2021-07-06,4886.4700,4886.4700,30.0,24.0,26.0,76.375,12.0,6.0,5.75,1003.375,255.5,10.0,68.625,28.75,26.375,9.75,28.75,7,6,1,3,0,0
2021-07-07,4860.0000,4860.0000,29.0,25.0,26.0,81.125,9.0,6.0,3.0,1004.75,163.0,9.875,74.5,29.25,26.375,9.75,29.25,7,7,2,3,0,0
2021-07-08,5655.8500,5655.8500,28.0,24.0,26.0,91.0,9.0,6.0,5.25,1005.75,79.0,7.0,74.75,29.0,25.75,12.875,29.0,7,8,3,3,0,0
2021-07-09,5137.2200,5137.2200,25.0,23.0,24.0,97.125,1.0,5.0,6.5,1004.5,43.25,6.375,99.75,26.5,23.5,10.75,26.5,7,9,4,3,0,0
2021-07-10,4933.2500,4933.2500,26.0,22.0,24.0,94.25,10.0,5.0,6.625,1002.625,177.375,7.625,82.25,27.0,24.125,11.375,27.0,7,10,5,3,1,0
2021-07-11,4222.5199,4222.5199,28.0,23.0,25.0,85.625,8.0,5.0,6.875,1003.125,168.125,10.0,65.0,28.375,25.375,12.625,28.375,7,11,6,3,1,0
2021-07-12,5560.3800,5560.3800,31.0,24.0,27.0,82.875,7.0,6.0,4.5,1002.375,133.125,9.5,83.375,30.125,26.875,9.625,30.125,7,12,0,3,0,0
2021-07-13,4269.4400,5284.6300,32.0,25.0,28.0,76.25,3.0,7.0,4.375,1000.0,216.25,9.875,61.875,32.5,28.375,9.125,32.5,7,13,1,3,0,0
2021-07-14,5829.7500,5829.7500,31.0,26.0,28.0,82.375,14.0,6.0,5.75,999.375,165.75,8.375,69.0,32.625,28.125,13.75,32.625,7,14,2,3,0,0
2021-07-15,6205.5300,6205.5300,26.0,24.0,25.0,94.125,6.0,6.0,12.125,1001.375,34.25,6.875,80.125,28.125,24.875,24.125,28.125,7,15,3,3,0,0
2021-07-16,4414.3099,4414.3099,26.0,23.0,24.0,93.875,5.0,5.0,9.375,1005.5,75.0,8.125,86.125,26.875,24.125,21.0,26.875,7,16,4,3,0,0
2021-07-17,4458.8400,4458.8400,31.0,23.0,27.0,82.625,9.0,6.0,7.0,1004.375,51.625,7.75,76.875,30.25,26.75,11.125,30.25,7,17,5,3,1,0
2021-07-18,5696.1900,5696.1900,33.0,24.0,28.0,76.25,11.0,7.0,3.25,1002.25,160.125,9.75,52.375,32.0,28.0,8.75,32.0,7,18,6,3,1,0
2021-07-19,5663.3500,5663.3500,32.0,25.0,27.0,78.375,6.0,6.0,5.375,1002.5,195.375,9.625,59.5,30.125,26.875,12.375,30.125,7,19,0,3,0,0
2021-07-20,5849.4300,5849.4300,31.0,24.0,27.0,82.875,2.0,6.0,5.5,1002.625,94.75,8.875,73.875,30.125,26.625,12.5,30.125,7,20,1,3,0,0
2021-07-21,5181.0000,5181.0000,31.0,24.0,27.0,79.5,5.0,6.0,4.75,1001.625,176.125,9.5,74.625,30.375,27.125,11.75,30.375,7,21,2,3,0,0
2021-07-22,5551.6500,5551.6500,31.0,24.0,27.0,82.625,8.0,6.0,5.25,1001.25,221.25,9.625,71.625,29.875,26.5,12.0,29.875,7,22,3,3,0,0
2021-07-23,5725.2900,5725.2900,31.0,25.0,27.0,84.625,7.0,6.0,5.625,1000.5,155.25,8.375,72.25,31.375,27.25,13.625,31.375,7,23,4,3,0,0
2021-07-24,6692.9700,6692.9700,30.0,24.0,26.0,86.0,10.0,6.0,7.625,1001.625,36.375,7.5,71.625,30.0,26.5,18.0,30.0,7,24,5,3,1,0
2021-07-25,5654.6800,5654.6800,31.0,24.0,27.0,81.625,2.0,6.0,5.75,1001.5,76.5,9.0,73.75,31.0,27.0,11.75,31.0,7,25,6,3,1,0
2021-07-26,6215.0400,6215.0400,31.0,24.0,27.0,81.0,3.0,6.0,6.25,1000.0,186.5,8.625,77.0,30.25,26.625,15.375,30.25,7,26,0,3,0,0
2021-07-27,5638.2400,5638.2400,29.0,24.0,26.0,80.875,11.0,6.0,6.75,1000.375,215.625,9.375,60.75,29.125,26.375,14.375,29.125,7,27,1,3,0,0
2021-07-28,5081.6300,5081.6300,33.0,22.0,27.0,67.0,14.0,7.0,4.0,1000.125,260.625,10.0,17.25,30.0,27.125,10.125,30.0,7,28,2,3,0,0
